t,carrier,carrier_name,month,year,covid,control,extra_mon,extra_tue,extra_wed,extra_thu,extra_fri,extra_sat,extra_sun,top30,fulldata,mon_ct,tue_ct,wed_ct,thu_ct,fri_ct,sat_ct,sun_ct,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,day_ct
47,US,US Airways Inc.,4,2007,0,0,1,0,0,0,0,0,1,0,1,5,4,4,4,4,4,5,8190.0,2889.0,1106.58,21.779999999999998,831.54,4.23,924.88,95.0,11.0,128563.0,48325.0,1271.0,27604.0,142.0,51221.0,1560
47,US,US Airways Inc.,4,2007,0,0,1,0,0,0,0,0,1,1,1,5,4,4,4,4,4,5,33144.0,11685.0,3400.5,94.19,4558.24,46.04,3586.02,474.0,88.0,542530.0,156511.0,6566.0,172101.0,1463.0,205889.0,870
47,WN,Southwest Airlines Co.,4,2007,0,0,1,0,0,0,0,0,1,0,1,5,4,4,4,4,4,5,50961.0,8544.0,2241.07,140.57,1157.16,47.84,4957.28,242.0,46.0,393215.0,88433.0,10239.0,42880.0,1444.0,250219.0,1410
47,WN,Southwest Airlines Co.,4,2007,0,0,1,0,0,0,0,0,1,1,1,5,4,4,4,4,4,5,45124.0,6847.0,1540.9,213.73,1408.4,44.38,3639.61,260.0,49.0,340465.0,67492.0,21062.0,61860.0,1229.0,188822.0,480
47,XE,ExpressJet Airlines Inc.,4,2007,0,0,1,0,0,0,0,0,1,0,1,5,4,4,4,4,4,5,18546.0,4357.0,1151.16,159.7,1232.65,11.61,1801.88,360.0,33.0,254953.0,69036.0,11357.0,48209.0,297.0,126054.0,2790
47,XE,ExpressJet Airlines Inc.,4,2007,0,0,1,0,0,0,0,0,1,1,1,5,4,4,4,4,4,5,15687.0,4290.0,501.75,74.85,2390.01,7.01,1316.36,500.0,89.0,307243.0,35429.0,7165.0,169519.0,173.0,94957.0,660
47,YV,Mesa Airlines Inc.,4,2007,0,0,1,0,0,0,0,0,1,0,1,5,4,4,4,4,4,5,10641.0,2390.0,1315.0,51.0,240.0,9.0,775.0,297.0,12.0,142518.0,70223.0,3427.0,7239.0,462.0,61167.0,2790
47,YV,Mesa Airlines Inc.,4,2007,0,0,1,0,0,0,0,0,1,1,1,5,4,4,4,4,4,5,14834.0,3349.0,1153.0,80.0,960.0,9.0,1147.0,508.0,14.0,221665.0,67427.0,4970.0,60352.0,440.0,88476.0,690
48,9E,Pinnacle Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,13506.0,2058.0,661.96,116.81,806.48,2.46,470.31,95.0,16.0,107336.0,40342.0,8068.0,25238.0,144.0,33544.0,3007
48,9E,Pinnacle Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,7789.0,1205.0,309.71,60.64,484.46999999999997,1.29,348.90999999999997,67.0,51.0,76203.0,28762.0,6471.0,19019.0,27.0,21924.0,434
48,AA,American Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,12104.0,3161.0,786.9300000000001,235.38,1026.24,4.11,1108.33,295.0,20.0,177873.0,42070.0,17881.0,47403.0,118.0,70401.0,1457
48,AA,American Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,41650.0,11047.0,2255.4700000000003,517.4399999999999,4881.65,10.559999999999999,3381.86,898.0,176.0,634725.0,143178.0,41385.0,234812.0,355.0,214995.0,899
48,AQ,Aloha Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,2205.0,228.0,148.68,0.0,15.39,0.0,63.93,31.0,0.0,13661.0,9115.0,0.0,323.0,0.0,4223.0,248
48,AQ,Aloha Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,1614.0,154.0,39.77,0.0,0.0,1.0,113.23,28.0,2.0,10368.0,1771.0,0.0,0.0,157.0,8440.0,93
48,AS,Alaska Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,5626.0,1183.0,476.21,4.0200000000000005,300.34999999999997,13.59,388.84,53.0,14.0,51682.0,23165.0,264.0,8722.0,424.0,19107.0,930
48,AS,Alaska Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,8449.0,2020.0,583.61,6.59,756.59,13.36,659.85,67.0,7.0,98672.0,35291.0,231.0,24241.0,347.0,38562.0,465
48,B6,JetBlue Airways,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,4819.0,866.0,198.26,8.120000000000001,331.86,4.74,322.97,13.0,5.0,44916.0,11110.0,953.0,13239.0,114.0,19500.0,930
48,B6,JetBlue Airways,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,11045.0,2503.0,322.28000000000003,21.86,1381.7400000000002,9.35,767.74,37.0,35.0,145736.0,18154.0,1574.0,75547.0,377.0,50084.0,558
48,CO,Continental Air Lines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,5782.0,1337.0,328.71999999999997,85.66,480.19,10.049999999999999,432.32,19.0,8.0,84832.0,19984.0,6896.0,22556.0,328.0,35068.0,1302
48,CO,Continental Air Lines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,22103.0,5338.0,893.69,180.88,2891.48,26.26,1345.73,77.0,153.0,341773.0,63147.0,15672.0,156016.0,1114.0,105824.0,899
48,DL,Delta Air Lines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,9143.0,1085.0,371.45,64.17999999999999,429.3,0.89,219.17000000000002,25.0,9.0,46244.0,17504.0,5235.0,11986.0,31.0,11488.0,2015
48,DL,Delta Air Lines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,29604.0,4802.0,981.68,77.88,2832.85,1.84,907.77,191.0,83.0,215215.0,58519.0,5775.0,102982.0,96.0,47843.0,899
48,EV,Atlantic Southeast Airlines,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,11977.0,2588.0,1446.08,199.89,526.94,4.94,410.2,89.0,24.0,126418.0,70850.0,13488.0,18752.0,152.0,23176.0,3813
48,EV,Atlantic Southeast Airlines,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,11460.0,2157.0,842.26,137.05,716.5500000000001,3.64,457.49,126.0,34.0,114219.0,56789.0,9900.0,26215.0,266.0,21049.0,589
48,F9,Frontier Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,1630.0,407.0,133.9,20.66,184.09,0.92,67.4,3.0,0.0,20204.0,6986.0,1891.0,7406.0,136.0,3785.0,713
48,F9,Frontier Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,6902.0,1498.0,399.1,47.339999999999996,737.13,0.93,313.52,27.0,21.0,70048.0,21627.0,5340.0,27400.0,132.0,15549.0,651
48,FL,AirTran Airways Corporation,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,5602.0,747.0,246.86,12.51,165.88,0.0,321.71,12.0,7.0,34112.0,9277.0,982.0,6174.0,0.0,17679.0,930
48,FL,AirTran Airways Corporation,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,16968.0,2398.0,450.79,22.71,982.18,0.0,942.3299999999999,68.0,47.0,117721.0,19845.0,1416.0,42997.0,0.0,53463.0,744
48,HA,Hawaiian Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,2167.0,95.0,70.78,0.0,2.63,0.1,21.5,5.0,0.0,2978.0,2358.0,0.0,42.0,2.0,576.0,186
48,HA,Hawaiian Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,2540.0,234.0,182.37,0.0,0.19,1.08,50.36,5.0,0.0,9912.0,7889.0,0.0,7.0,25.0,1991.0,248
48,MQ,American Eagle Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,21451.0,5412.0,1651.24,339.27,1467.9,1.0,1952.62,458.0,33.0,293827.0,81083.0,31309.0,63808.0,19.0,117608.0,3069
48,MQ,American Eagle Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,24637.0,5709.0,911.6600000000001,159.79999999999998,2210.2400000000002,1.39,2425.91,569.0,87.0,344470.0,72094.0,15718.0,115304.0,36.0,141318.0,527
48,NW,Northwest Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,11288.0,2772.0,1081.86,37.21,1249.68,2.83,400.45,98.0,9.0,121269.0,58719.0,2216.0,36728.0,86.0,23520.0,2325
48,NW,Northwest Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,25622.0,6184.0,1664.06,247.84,3138.49,12.74,1120.85,245.0,64.0,290000.0,106704.0,17582.0,104249.0,414.0,61051.0,930
48,OH,Comair Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,12292.0,2190.0,841.0799999999999,441.37,792.0699999999999,0.0,115.51,116.0,10.0,110222.0,43719.0,28081.0,30076.0,0.0,8346.0,2139
48,OH,Comair Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,6950.0,2076.0,535.85,323.35,1121.94,1.43,93.45,115.0,8.0,114072.0,31850.0,22645.0,53535.0,45.0,5997.0,620
48,OO,SkyWest Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,22864.0,4512.0,2699.0,128.0,49.0,13.0,1623.0,255.0,30.0,214424.0,107897.0,8305.0,3710.0,441.0,94071.0,3906
48,OO,SkyWest Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,26832.0,4346.0,1896.0,146.0,870.0,25.0,1409.0,331.0,2.0,231083.0,77496.0,11993.0,71183.0,696.0,69715.0,496
48,UA,United Air Lines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,6217.0,1558.0,380.32,52.36,436.79,0.0,688.48,37.0,10.0,90925.0,22100.0,3394.0,16297.0,0.0,49134.0,1519
48,UA,United Air Lines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,35303.0,8079.0,1562.76,155.1,3520.17,0.0,2840.9500000000003,333.0,88.0,442913.0,90842.0,11902.0,153693.0,0.0,186476.0,899
48,US,US Airways Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,8366.0,2606.0,968.4300000000001,27.41,863.48,10.67,736.07,105.0,4.0,106592.0,39576.0,1906.0,28905.0,394.0,35811.0,1612
48,US,US Airways Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,33849.0,10243.0,2768.51,90.69,4432.85,47.07,2903.87,536.0,40.0,453651.0,129253.0,7229.0,158493.0,1412.0,157264.0,899
48,WN,Southwest Airlines Co.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,52264.0,9218.0,2194.81,220.38,1600.67,46.71,5155.42,218.0,83.0,434584.0,84923.0,21149.0,60646.0,1326.0,266540.0,1457
48,WN,Southwest Airlines Co.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,46509.0,6900.0,1511.3,212.67000000000002,1418.6,40.39,3717.04,162.0,46.0,310630.0,60601.0,16325.0,53243.0,1150.0,179311.0,496
48,XE,ExpressJet Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,20935.0,3978.0,1010.59,227.7,1178.89,7.91,1552.89,216.0,44.0,253042.0,60913.0,20236.0,58767.0,294.0,112832.0,2945
48,XE,ExpressJet Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,15291.0,3772.0,482.51,97.97999999999999,2018.98,9.82,1162.74,269.0,136.0,267748.0,34019.0,10834.0,139902.0,482.0,82511.0,651
48,YV,Mesa Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,0,1,4,5,5,5,4,4,4,11055.0,1956.0,1153.0,66.0,231.0,5.0,501.0,195.0,11.0,97472.0,55674.0,5146.0,7169.0,231.0,29252.0,2759
48,YV,Mesa Airlines Inc.,5,2007,0,0,0,1,1,1,0,0,0,1,1,4,5,5,5,4,4,4,15199.0,2676.0,1009.0,35.0,764.0,12.0,856.0,352.0,25.0,142807.0,54120.0,2875.0,37191.0,315.0,48306.0,713
49,9E,Pinnacle Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,13864.0,3041.0,1053.43,152.81,1064.72,2.29,767.77,264.0,32.0,174508.0,66284.0,14634.0,38512.0,145.0,54933.0,3030
49,9E,Pinnacle Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,7952.0,1662.0,418.96999999999997,91.24,570.52,4.12,577.16,201.0,31.0,110482.0,36628.0,10644.0,25337.0,202.0,37671.0,420
49,AA,American Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,11720.0,4477.0,975.7,608.14,1097.75,1.9000000000000001,1793.51,410.0,16.0,317125.0,64360.0,50042.0,55406.0,37.0,147280.0,1470
49,AA,American Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,40350.0,15117.0,2784.71,1279.5,5940.98,16.64,5095.2,1519.0,373.0,1085256.0,217892.0,102213.0,354175.0,576.0,410400.0,870
49,AQ,Aloha Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,2240.0,253.0,184.82,1.12,8.85,0.0,58.21,43.0,0.0,12293.0,9781.0,21.0,193.0,0.0,2298.0,240
49,AQ,Aloha Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,1660.0,175.0,75.81,0.0,3.0,2.0,94.19,41.0,1.0,8387.0,4230.0,0.0,53.0,80.0,4024.0,90
49,AS,Alaska Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,5913.0,1572.0,555.17,11.74,249.74,13.11,742.23,75.0,20.0,82230.0,30962.0,776.0,7651.0,407.0,42434.0,930
49,AS,Alaska Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,8402.0,2460.0,715.7099999999999,15.82,782.67,18.43,927.36,87.0,14.0,130705.0,43025.0,1377.0,28226.0,543.0,57534.0,450
49,B6,JetBlue Airways,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,4845.0,1433.0,348.25,20.82,575.05,4.09,484.74,116.0,10.0,100305.0,21079.0,3390.0,40541.0,99.0,35196.0,900
49,B6,JetBlue Airways,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,10779.0,3738.0,490.55,60.86,1956.41,7.23,1222.91,273.0,68.0,297834.0,32682.0,8886.0,154727.0,650.0,100889.0,540
49,CO,Continental Air Lines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,5499.0,1561.0,365.95,96.63,548.29,18.61,531.55,45.0,7.0,111188.0,23636.0,7723.0,33491.0,705.0,45633.0,1290
49,CO,Continental Air Lines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,21867.0,6726.0,1183.6399999999999,259.64,3429.5,33.53,1819.72,267.0,174.0,490246.0,85142.0,19969.0,231124.0,1058.0,152953.0,870
49,DL,Delta Air Lines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,9523.0,2832.0,934.56,95.18,878.2,0.79,923.33,110.0,13.0,168058.0,53625.0,10442.0,41085.0,27.0,62879.0,2070
49,DL,Delta Air Lines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,30677.0,9329.0,2299.26,188.61,4335.42,5.51,2500.22,523.0,108.0,578702.0,151199.0,17058.0,242173.0,272.0,168000.0,870
49,EV,Atlantic Southeast Airlines,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,12731.0,5515.0,2572.15,604.09,1307.38,5.06,1026.27,513.0,26.0,384115.0,159897.0,62415.0,87841.0,206.0,73756.0,3810
49,EV,Atlantic Southeast Airlines,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,12433.0,4491.0,1515.91,581.4300000000001,1371.42,7.21,1015.01,569.0,37.0,314758.0,109473.0,53160.0,89350.0,372.0,62403.0,510
49,F9,Frontier Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,1620.0,505.0,171.38,21.91,206.89,0.73,104.09,1.0,1.0,22770.0,7211.0,1620.0,8598.0,128.0,5213.0,690
49,F9,Frontier Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,6744.0,1808.0,470.88,75.64,844.8,3.65,413.06,30.0,14.0,86025.0,23466.0,7098.0,35411.0,534.0,19516.0,630
49,FL,AirTran Airways Corporation,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,5633.0,1490.0,397.14,34.57,320.77,0.0,737.5,77.0,19.0,93764.0,16658.0,3836.0,19102.0,0.0,54168.0,930
49,FL,AirTran Airways Corporation,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,17058.0,4496.0,745.2,66.95,1780.48,0.0,1903.38,209.0,77.0,290115.0,34826.0,6252.0,105112.0,0.0,143925.0,720
49,HA,Hawaiian Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,2214.0,98.0,62.83,1.85,0.93,1.0,31.39,5.0,0.0,2924.0,1883.0,98.0,14.0,54.0,875.0,180
49,HA,Hawaiian Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,2594.0,233.0,169.18,0.88,0.44,5.369999999999999,57.150000000000006,5.0,0.0,14663.0,11437.0,29.0,9.0,195.0,2993.0,240
49,MQ,American Eagle Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,20939.0,7400.0,2211.76,632.4,1712.8899999999999,1.01,2841.99,1191.0,47.0,474676.0,113969.0,61300.0,87306.0,89.0,212012.0,3000
49,MQ,American Eagle Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,24013.0,7429.0,1160.96,289.77000000000004,2486.51,5.78,3485.9900000000002,1478.0,192.0,529376.0,88660.0,33447.0,160460.0,170.0,246639.0,510
49,NW,Northwest Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,10750.0,3538.0,1515.42,59.31,1301.4,8.82,653.03,523.0,10.0,184444.0,89096.0,5834.0,43959.0,267.0,45288.0,2250
49,NW,Northwest Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,25255.0,7415.0,2256.9,342.98,3233.09,25.089999999999996,1556.95,1372.0,73.0,428121.0,159314.0,37654.0,125427.0,746.0,104980.0,900
49,OH,Comair Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,12854.0,3487.0,1404.13,750.08,1173.88,3.75,155.21,505.0,14.0,212373.0,83615.0,58012.0,59260.0,103.0,11383.0,2340
49,OH,Comair Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,7169.0,2662.0,859.67,452.0,1242.71,1.48,106.14,505.0,39.0,172712.0,55570.0,34071.0,75745.0,31.0,7295.0,630
49,OO,SkyWest Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,23479.0,5174.0,3196.0,167.0,87.0,32.0,1692.0,377.0,38.0,240684.0,122173.0,11246.0,7796.0,1227.0,98242.0,3870
49,OO,SkyWest Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,27339.0,5196.0,2411.0,123.0,821.0,45.0,1796.0,460.0,5.0,269002.0,94195.0,9072.0,77438.0,1502.0,86795.0,510
49,UA,United Air Lines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,6622.0,2127.0,544.42,68.53,463.6,0.0,1050.5,112.0,12.0,141311.0,33732.0,4957.0,23264.0,0.0,79358.0,1500
49,UA,United Air Lines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,34365.0,10840.0,2327.07,219.13,4068.37,9.2,4216.2,736.0,122.0,737805.0,159616.0,19079.0,227663.0,377.0,331070.0,870
49,US,US Airways Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,7935.0,2918.0,1092.14,59.239999999999995,820.95,19.77,925.9499999999999,196.0,6.0,162434.0,54813.0,5668.0,39364.0,706.0,61883.0,1500
49,US,US Airways Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,32612.0,11387.0,3413.1,202.84,4300.89,63.07,3407.08,948.0,111.0,664227.0,186881.0,21672.0,217204.0,2293.0,236177.0,870
49,WN,Southwest Airlines Co.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,51246.0,13220.0,3212.31,397.82,1881.84,78.78999999999999,7649.18,247.0,133.0,716152.0,136893.0,38086.0,92171.0,2524.0,446478.0,1410
49,WN,Southwest Airlines Co.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,45447.0,9973.0,2133.71,365.31,1826.99,66.75,5580.23,176.0,94.0,557540.0,92698.0,34922.0,99834.0,1757.0,328329.0,480
49,XE,ExpressJet Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,21604.0,5188.0,1421.65,271.45,1440.45,35.97,2018.43,643.0,54.0,356428.0,94581.0,22599.0,81192.0,1233.0,156823.0,2970
49,XE,ExpressJet Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,15536.0,4505.0,689.22,116.71000000000001,2287.14,7.51,1404.4,746.0,153.0,347727.0,55431.0,11249.0,169952.0,234.0,110861.0,780
49,YV,Mesa Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,0,1,4,4,4,4,5,5,4,11082.0,2696.0,1682.0,87.0,233.0,15.0,679.0,639.0,17.0,154907.0,93592.0,6753.0,9559.0,483.0,44520.0,2820
49,YV,Mesa Airlines Inc.,6,2007,0,0,0,0,0,0,1,1,0,1,1,4,4,4,4,5,5,4,14715.0,3335.0,1262.0,81.0,808.0,15.0,1169.0,1006.0,38.0,204797.0,72076.0,5905.0,48535.0,528.0,77753.0,720
50,9E,Pinnacle Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,14066.0,2767.0,969.09,139.35,1012.09,5.01,641.52,232.0,30.0,144924.0,58460.0,7932.0,34845.0,168.0,43519.0,3131
50,9E,Pinnacle Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,8124.0,1429.0,354.39,61.08,559.62,1.39,452.5,186.0,42.0,90540.0,31826.0,7513.0,22739.0,33.0,28429.0,403
50,AA,American Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,12102.0,4224.0,1129.75,413.32,1134.25,1.5099999999999998,1545.1000000000001,215.0,25.0,275437.0,69674.0,35077.0,51954.0,73.0,118659.0,1519
50,AA,American Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,41735.0,14054.0,2910.2,936.41,5483.48,22.39,4701.54,875.0,291.0,929925.0,208545.0,77715.0,282254.0,746.0,360665.0,899
50,AQ,Aloha Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,2257.0,192.0,137.62,0.0,2.93,4.0,47.45,7.0,0.0,7287.0,5646.0,0.0,46.0,96.0,1499.0,248
50,AQ,Aloha Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,1664.0,129.0,47.0,1.0,2.0,4.0,75.0,7.0,0.0,5182.0,2195.0,15.0,76.0,100.0,2796.0,93
50,AS,Alaska Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,6126.0,1813.0,579.75,21.8,339.81,49.879999999999995,821.74,91.0,19.0,89475.0,32468.0,1910.0,10410.0,2090.0,42597.0,961
50,AS,Alaska Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,8671.0,2695.0,807.4200000000001,18.07,761.62,16.330000000000002,1091.6,88.0,16.0,137018.0,43545.0,1286.0,27250.0,530.0,64407.0,465
50,B6,JetBlue Airways,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,5102.0,1487.0,338.94,54.8,563.43,7.71,522.13,77.0,6.0,113966.0,22233.0,9273.0,34551.0,261.0,47648.0,930
50,B6,JetBlue Airways,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,11324.0,3637.0,476.69,94.55,1782.62,8.09,1275.0600000000002,181.0,68.0,296538.0,33446.0,10795.0,127487.0,381.0,124429.0,558
50,CO,Continental Air Lines Inc.,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,5578.0,1610.0,450.22,89.09,477.95000000000005,16.69,576.04,52.0,13.0,104735.0,30685.0,5735.0,22814.0,522.0,44979.0,1302
50,CO,Continental Air Lines Inc.,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,22311.0,6305.0,1202.3600000000001,223.54,2925.36,47.21,1906.51,300.0,163.0,429757.0,76639.0,15727.0,185684.0,1429.0,150278.0,899
50,DL,Delta Air Lines Inc.,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,9793.0,3329.0,1110.89,54.83,1020.53,1.9300000000000002,1140.82,112.0,29.0,180714.0,60704.0,3879.0,41220.0,112.0,74799.0,2077
50,DL,Delta Air Lines Inc.,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,31813.0,10334.0,2615.2599999999998,172.55,4370.44,18.57,3157.16,513.0,103.0,600933.0,164522.0,11804.0,212388.0,1161.0,211058.0,899
50,EV,Atlantic Southeast Airlines,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,12825.0,5778.0,2719.9,598.1899999999999,1332.14,4.58,1123.16,490.0,17.0,391334.0,175898.0,54471.0,77382.0,412.0,83171.0,3813
50,EV,Atlantic Southeast Airlines,7,2007,0,0,1,1,0,0,0,0,1,1,1,5,5,4,4,4,4,5,12726.0,4853.0,1691.1,685.0699999999999,1419.84,1.95,1055.02,571.0,42.0,350333.0,127128.0,62091.0,93941.0,215.0,66958.0,372
50,F9,Frontier Airlines Inc.,7,2007,0,0,1,1,0,0,0,0,1,0,1,5,5,4,4,4,4,5,1834.0,486.0,179.4,21.38,206.35,0.96,77.95,1.0,1.0,19998.0,6140.0,1116.0,9165.0,132.0,3445.0,713
