"","Value","Std. Error","t value"
"as.factor(airport)TVC",-0.0919559922746263,0.114568639463897,-0.802627950413985
"as.factor(airport)TWF",-0.506495937836531,0.114573934357813,-4.42069080262836
"as.factor(airport)TXK",-0.147796176684571,0.114573905745512,-1.28996367648363
"as.factor(airport)TYR",-0.113142217048953,0.114573112559979,-0.987511070625084
"as.factor(airport)TYS",0.090492127275157,0.114615642390275,0.78952685155334
"as.factor(airport)UIN",0.32643779669377,0.140410563831287,2.32488060574992
"as.factor(airport)USA",0.232140129160374,0.115440014937081,2.01091561957002
"as.factor(airport)VCT",-0.39088255904712,0.177156964934399,-2.20641937048236
"as.factor(airport)VEL",-0.130665082709106,0.119415889312704,-1.0942018140228
"as.factor(airport)VLD",-0.313506931880194,0.114574050778569,-2.73628216642259
"as.factor(airport)VPS",0.0308893657985551,0.114580870459484,0.26958571421813
"as.factor(airport)WRG",0.000325273238733015,0.11457508883185,0.00283895253365578
"as.factor(airport)WYS",-0.416407169818449,0.143284227281071,-2.90616195320377
"as.factor(airport)XNA",0.0109499291871838,0.114586947997916,0.0955600038093598
"as.factor(airport)XWA",0.0708777937873304,0.140387303611295,0.504873246825633
"as.factor(airport)YAK",-0.161958918977919,0.11457509146402,-1.41356133264601
"as.factor(airport)YKM",-0.00846399370026084,0.196150745079666,-0.0431504539879429
"as.factor(airport)YUM",-0.224699835003436,0.114572404321844,-1.96120380237666
"covid",-0.605807592854316,0.00927578513258016,-65.3106539441589
"arr_flights_n",3.60923071791087,0.160391147306671,22.502680344383
"jan",-0.139452579469523,0.0273896074577842,-5.09144133169714
"feb",0.458298790931322,0.0504558970185881,9.08315614253143
"mar",-0.228089280480602,0.0241410406635021,-9.4481958611437
"apr",-0.201261410824049,0.0296285723045461,-6.79281501502415
"may",-0.157547593985199,0.0231974782920266,-6.79158277472563
"jun",0.231004027934843,0.0271141136642735,8.51969681897518
"jul",0.221414880639915,0.0240093531614576,9.22202606421542
"aug",-0.00366124627366793,0.0275873082172863,-0.132714879060719
"sep",-0.347150463414475,0.0331130484197601,-10.4837965690683
"oct",-0.255374012355372,0.0274687670119148,-9.29688661469957
"nov",-0.0316289874631399,0.0363390164432227,-0.870386448476342
"extra_mon",-0.0340261898722816,0.0262049540111547,-1.29846401782646
"extra_tue",0.175990700324146,0.0216066685000518,8.14520296471084
"extra_wed",0.024558293406933,0.0203134050264411,1.20896980958961
"extra_thu",0.11366254473328,0.0193203340555837,5.88305276742516
"extra_fri",0.0221799430747852,0.0204215810581556,1.08610312843174
"extra_sat",0.186698358342606,0.0276561107383456,6.75070909676918
